sample_idx,atom_idx,element,mace_H,mace_OH,mace_CH3,mace_NH2,mace_H_norm,mace_OH_norm,mace_CH3_norm,mace_NH2_norm
1300,6,Re,-3.9553528,-10.796234,-20.122437,-16.444275,-1.4885116,-0.7071828,-0.6841722,-0.8012361
1300,7,Re,-3.9553528,-10.796265,-20.143433,-16.385376,-1.4885116,-0.7072034,-0.73848563,-0.73615354
1301,5,Re,-4.0263367,-11.046478,-20.242981,-16.558258,-1.6478449,-0.87577367,-0.9960006,-0.927186
1302,6,Rh,-3.0253906,-8.859161,-19.319153,-15.184479,0.5989199,0.59783393,1.393789,0.5908222
1302,7,Rh,-3.0253906,-8.859131,-19.313477,-15.178162,0.5989199,0.5978545,1.4084727,0.5978026
1302,8,Rh,-3.0317078,-8.871033,-19.321991,-15.177399,0.5847402,0.5898361,1.3864473,0.5986456
1303,8,Rh,-3.0302277,-8.865372,-19.321854,-15.1754,0.5880625,0.59365,1.3868026,0.60085434
1303,6,Rh,-3.0305023,-8.865952,-19.324814,-15.197556,0.587446,0.59325933,1.3791449,0.57637256
1303,7,Rh,-3.0305023,-8.865952,-19.318924,-15.188431,0.587446,0.59325933,1.3943812,0.5864553
1304,5,Rh,-3.0743713,-8.955048,-19.35434,-15.2925415,0.4889758,0.53323483,1.3027667,0.4714143
1305,6,Ru,-3.3802795,-9.340973,-19.462006,-15.502808,-0.19767842,0.27323478,1.0242527,0.23907298
1305,8,Ru,-3.3806458,-9.341431,-19.452179,-15.49881,-0.19850042,0.2729264,1.0496726,0.24349049
1306,8,Ru,-3.3650208,-9.321411,-19.441956,-15.473358,-0.1634279,0.28641367,1.0761188,0.27161425
1306,6,Ru,-3.3651733,-9.321747,-19.443604,-15.472748,-0.1637704,0.2861875,1.0718558,0.27228868
1306,7,Ru,-3.3651733,-9.321716,-19.43872,-15.482697,-0.1637704,0.28620806,1.0844868,0.26129547
1307,8,Ru,-3.365631,-9.32254,-19.442719,-15.475494,-0.16479793,0.28565294,1.0741452,0.26925373
1307,7,Ru,-3.3655396,-9.322479,-19.43872,-15.484192,-0.16459243,0.28569406,1.0844868,0.2596431
1307,6,Ru,-3.3656006,-9.322571,-19.443848,-15.4739685,-0.16472943,0.2856324,1.0712243,0.27093983
1308,5,Ru,-3.416748,-9.384094,-19.476532,-15.572235,-0.27953714,0.2441837,0.9866754,0.1623565
1309,8,Ru,-3.7208557,-9.544556,-20.04869,-15.936447,-0.9621498,0.13607995,-0.4934043,-0.24009305
1309,7,Ru,-3.7209625,-9.544754,-20.13527,-15.960114,-0.9623895,0.1359463,-0.7173681,-0.26624408
1309,6,Ru,-3.7209625,-9.544754,-20.134079,-16.050446,-0.9623895,0.1359463,-0.7142893,-0.3660598
1310,5,Ru,-3.869995,-9.753677,-20.26619,-16.171646,-1.2969142,-0.0048065106,-1.0560374,-0.49998486
1311,8,Sc,-3.3390808,-12.393951,-20.025665,-17.002472,-0.10520204,-1.7835739,-0.4338411,-1.4180366
1311,6,Sc,-3.339203,-12.393677,-19.993317,-16.999908,-0.105476044,-1.7833889,-0.3501606,-1.4152039
1311,7,Sc,-3.3391724,-12.393677,-19.978302,-17.026215,-0.10540754,-1.7833889,-0.3113202,-1.4442719
1312,5,Sc,-3.317337,-12.399689,-20.009583,-16.978394,-0.05639507,-1.7874391,-0.3922377,-1.3914303
1313,8,Ti,-3.6812134,-12.774261,-20.234955,-17.366638,-0.873167,-2.0397909,-0.9752384,-1.8204355
1313,7,Ti,-3.6828613,-12.729248,-20.264374,-17.373657,-0.876866,-2.009465,-1.0513403,-1.8281915
1313,6,Ti,-3.6829224,-12.72818,-20.278168,-17.358673,-0.877003,-2.0087454,-1.0870229,-1.8116342
1314,5,Ti,-3.7009277,-12.803619,-20.213806,-17.356567,-0.9174186,-2.0595694,-0.92053026,-1.8093075
1315,8,Zr,-3.5863342,-12.269989,-20.339874,-17.059692,-0.6601973,-1.7000598,-1.2466475,-1.4812644
1315,6,Zr,-3.5865479,-12.271271,-20.343964,-17.064148,-0.6606768,-1.7009232,-1.257226,-1.4861877
1315,7,Zr,-3.577423,-12.230682,-20.30719,-17.069,-0.640195,-1.6735786,-1.1620985,-1.4915495
1316,8,Zr,-3.5839233,-12.258606,-20.32904,-17.05832,-0.6547857,-1.6923909,-1.2186224,-1.4797469
1316,7,Zr,-3.5829468,-12.2560425,-20.338501,-17.070374,-0.6525937,-1.6906638,-1.243095,-1.4930669
1316,6,Zr,-3.5829468,-12.256012,-20.333618,-17.064331,-0.6525937,-1.6906433,-1.230464,-1.4863901
1317,8,Zr,-3.5845947,-12.266174,-20.336426,-17.061401,-0.65629274,-1.6974897,-1.2377268,-1.4831527
1317,7,Zr,-3.5845337,-12.265808,-20.3349,-17.072998,-0.6561557,-1.697243,-1.2337797,-1.495967
1317,6,Zr,-3.5845947,-12.266113,-20.335236,-17.06543,-0.65629274,-1.6974486,-1.234648,-1.487604
1318,5,Zr,-3.6496277,-12.629974,-20.443909,-17.171967,-0.8022684,-1.9425838,-1.5157672,-1.6053259
1319,2,Ag,-2.362358,-9.129395,-19.169159,-14.512596,2.0871902,0.4157763,1.7817982,1.3332437
1320,2,Au,-2.675705,-8.496918,-19.489182,-14.448822,1.3838388,0.8418795,0.95395315,1.4037133
1321,2,Cu,-2.9533386,-9.660843,-19.64569,-15.35968,0.7606508,0.05773659,0.5490894,0.39722693
1322,2,Cu,-3.0765991,-9.700867,-19.769897,-15.401001,0.4839752,0.030772332,0.22778769,0.35156798
1323,2,Hf,-3.2957458,-11.70459,-20.154205,-17.00357,-0.007930598,-1.3191471,-0.76635283,-1.4192505
1324,2,Ir,-3.698639,-9.726624,-20.622162,-16.397278,-0.91228104,0.013419808,-1.9768785,-0.74930495
1325,2,Os,-3.94339,-9.485687,-20.06726,-15.794891,-1.4616592,0.17573993,-0.5414417,-0.08367575
1326,2,Pd,-3.1634216,-8.662369,-19.847977,-14.942642,0.28908983,0.73041415,0.02580972,0.85804844
1327,2,Pd,-2.8799133,-8.664124,-19.414368,-14.789673,0.9254643,0.729232,1.1474841,1.0270776
1328,2,Pt,-3.3795013,-8.506577,-20.109406,-15.369034,-0.19593164,0.83537227,-0.65046316,0.38689128
1329,2,Pt,-3.506134,-8.78064,-20.067108,-15.493179,-0.48017663,0.6507344,-0.5410469,0.24971211
1330,2,Re,-3.8013306,-10.940063,-19.71466,-16.334839,-1.142787,-0.80408144,0.37067613,-0.6803107
1331,2,Re,-4.00885,-10.971619,-20.177612,-16.512634,-1.6085938,-0.82534033,-0.8269028,-0.87677234
1332,2,Rh,-3.146698,-9.083862,-19.440613,-15.442291,0.3266284,0.44645163,1.0795923,0.30594277
1333,2,Ru,-3.4868774,-9.462341,-19.538208,-15.692474,-0.43695247,0.19146822,0.8271297,0.02949369
1334,2,Ru,-3.8030853,-9.710388,-20.095215,-16.135757,-1.1467258,0.024357654,-0.6137543,-0.46032834
1335,2,Ti,-3.711914,-12.517334,-20.013367,-17.176575,-0.94207895,-1.8666974,-0.40202674,-1.6104178
1336,4,Ag,-2.3646164,-9.127663,-19.162994,-14.509239,2.0821211,0.4169431,1.797745,1.3369532
1336,2,Ag,-2.364975,-9.127312,-19.17775,-14.513092,2.0813162,0.41717952,1.7595756,1.3326958
1337,4,Au,-2.6893082,-8.476639,-19.473557,-14.440582,1.3533045,0.8555415,0.99437237,1.4128181
1337,2,Au,-2.6895676,-8.476639,-19.486221,-14.433853,1.3527223,0.8555415,0.9616107,1.4202538
1338,4,Cu,-2.9477692,-9.653046,-19.659958,-15.351471,0.77315223,0.06298964,0.51218307,0.406298
1338,2,Cu,-2.947876,-9.652969,-19.662292,-15.349396,0.7729125,0.06304104,0.50614387,0.4085911
1339,4,Cu,-3.0753021,-9.673492,-19.79721,-15.39212,0.4868865,0.04921453,0.1571329,0.36138093
1339,2,Cu,-3.0753174,-9.673248,-19.797668,-15.391617,0.48685226,0.049379006,0.15594873,0.36193734
1340,4,Ir,-3.5386047,-9.413422,-20.457214,-16.141205,-0.5530617,0.22442567,-1.5501868,-0.46634763
1340,3,Ir,-3.5386353,-9.413452,-20.446655,-16.153778,-0.5531302,0.22440512,-1.5228722,-0.4802409
1341,2,Pd,-3.159729,-8.634003,-19.871231,-14.953522,0.29737845,0.7495246,-0.03434553,0.8460267
1341,4,Pd,-3.1664429,-8.645203,-19.85286,-14.94072,0.28230822,0.7419791,0.013178697,0.8601729
1342,4,Pd,-2.9041443,-8.661011,-19.4478,-14.804794,0.87107444,0.7313291,1.0610011,1.0103686
1342,2,Pd,-2.9045258,-8.660736,-19.446976,-14.817154,0.8702182,0.73151416,1.0631325,0.9967114
1343,4,Pt,-3.3595123,-8.484756,-20.103088,-15.338593,-0.15106347,0.85007256,-0.6341218,0.4205285
1343,2,Pt,-3.3646393,-8.4953,-20.107758,-15.3389435,-0.16257164,0.8429692,-0.6462002,0.4201407
1344,3,Pt,-3.4856339,-8.748184,-20.043839,-15.461319,-0.43416107,0.67259985,-0.48085222,0.28491738
1344,4,Pt,-3.4856339,-8.748184,-20.06137,-15.457199,-0.43416107,0.67259985,-0.5262055,0.2894698
1345,3,Rh,-3.0717316,-8.937454,-19.366165,-15.312637,0.49490112,0.5450876,1.272176,0.44920868
1345,4,Rh,-3.0717316,-8.937454,-19.37828,-15.313126,0.49490112,0.5450876,1.2408352,0.4486691
1346,4,Ti,-3.689331,-12.670532,-20.294403,-17.333801,-0.89138824,-1.9699079,-1.129021,-1.7841512
1346,2,Ti,-3.6894531,-12.664978,-20.229767,-17.272095,-0.89166224,-1.966166,-0.9618179,-1.7159662
1346,3,Ti,-3.682495,-12.764648,-20.261902,-17.383514,-0.876044,-2.0333145,-1.0449458,-1.8390836
1347,5,Ag,-2.3636398,-9.128334,-19.1596,-14.510109,2.0843132,0.41649076,1.8065275,1.3359921
1347,4,Ag,-2.3636017,-9.128387,-19.177742,-14.512871,2.0843987,0.4164548,1.7595953,1.3329402
1347,3,Ag,-2.3636017,-9.128395,-19.172363,-14.51358,2.0843987,0.41644967,1.7735091,1.3321563
1348,5,Au,-2.6579819,-8.463989,-19.463379,-14.426933,1.4236208,0.86406356,1.0207002,1.4279001
1348,3,Au,-2.6581497,-8.4640045,-19.470444,-14.418503,1.423244,0.8640533,1.0024247,1.4372157
1348,4,Au,-2.6581497,-8.4640045,-19.472427,-14.419884,1.423244,0.8640533,0.9972933,1.4356898
1349,5,Cu,-2.9465637,-9.651184,-19.662766,-15.351166,0.77585804,0.064243786,0.50492024,0.40663522
1349,3,Cu,-2.9462128,-9.65097,-19.665146,-15.34967,0.7766458,0.06438771,0.4987626,0.40828758
1349,4,Cu,-2.9462128,-9.65097,-19.664536,-15.361099,0.7766458,0.06438771,0.5003415,0.39565888
1350,5,Cu,-3.0745544,-9.669296,-19.797714,-15.390686,0.4885648,0.05204151,0.15583032,0.36296585
1350,4,Cu,-3.0744019,-9.669464,-19.796448,-15.399399,0.48890728,0.05192843,0.1591065,0.35333836
1350,3,Cu,-3.0744019,-9.669464,-19.796661,-15.392944,0.48890728,0.05192843,0.15855388,0.36047047
1351,5,Hf,-3.2977905,-11.766205,-20.17685,-17.017944,-0.012520166,-1.3606575,-0.8249292,-1.4351333
1351,3,Hf,-3.2977905,-11.766174,-20.213318,-17.035522,-0.012520166,-1.360637,-0.9192671,-1.454557
1351,4,Hf,-3.2977905,-11.766388,-20.226562,-17.019531,-0.012520166,-1.3607808,-0.9535288,-1.4368869
1352,5,Ir,-3.4933472,-9.326477,-20.410309,-16.065521,-0.4514747,0.28300074,-1.42885,-0.38271824
1352,4,Ir,-3.4925537,-9.325104,-20.402222,-16.076477,-0.44969365,0.28392592,-1.4079299,-0.39482427
1352,3,Ir,-3.4925537,-9.325134,-20.413818,-16.08664,-0.44969365,0.28390536,-1.4379286,-0.40605354
1353,5,Os,-3.865265,-9.374512,-20.026855,-15.662537,-1.2862966,0.2506395,-0.43691993,0.062574506
1353,4,Os,-3.8651123,-9.37442,-20.03949,-15.670502,-1.2859541,0.2507012,-0.4696027,0.053773187
1353,3,Os,-3.8651123,-9.37442,-20.045898,-15.68515,-1.2859541,0.2507012,-0.48618093,0.037586857
1354,5,Pd,-3.1581268,-8.631439,-19.869064,-14.945511,0.30097473,0.7512516,-0.028740512,0.8548786
1354,4,Pd,-3.1580048,-8.631287,-19.86444,-14.945435,0.30124876,0.7513544,-0.016780512,0.85496294
1354,3,Pd,-3.1580048,-8.631302,-19.87181,-14.9500885,0.30124876,0.75134414,-0.035845462,0.8498204
1355,3,Pd,-2.916626,-8.644699,-19.500885,-14.839035,0.8430576,0.74231833,0.92367816,0.97253305
1355,4,Pd,-2.916626,-8.644714,-19.481232,-14.836929,0.8430576,0.7423081,0.974518,0.97485983
1355,5,Pd,-2.9155731,-8.644394,-19.50592,-14.831055,0.84542084,0.74252397,0.9106524,0.9813512
1356,5,Pt,-3.336197,-8.43895,-20.090393,-15.312576,-0.098728694,0.8809329,-0.6012811,0.44927612
1356,4,Pt,-3.33667,-8.439819,-20.079727,-15.317368,-0.09979046,0.88034695,-0.57369024,0.44398183
1356,3,Pt,-3.33667,-8.439819,-20.088486,-15.304611,-0.09979046,0.88034695,-0.59634715,0.45807743
1357,3,Pt,-3.4674377,-8.719322,-20.045311,-15.428947,-0.3933173,0.6920443,-0.48466125,0.3206875
1357,4,Pt,-3.46743,-8.719322,-20.053856,-15.43412,-0.3933002,0.6920443,-0.50676554,0.3149717
1357,5,Pt,-3.467453,-8.719337,-20.020317,-15.426277,-0.39335158,0.69203407,-0.42000622,0.32363814
1358,4,Re,-3.7864685,-10.820953,-19.692749,-16.267792,-1.109427,-0.7238363,0.42735785,-0.60622454
1358,3,Re,-3.7864685,-10.820923,-19.697906,-16.252686,-1.109427,-0.72381574,0.41401634,-0.5895324
1358,5,Re,-3.786499,-10.821167,-19.703644,-16.253021,-1.1094955,-0.72398025,0.39917487,-0.5899033
1359,4,Re,-3.9381409,-10.667206,-20.007782,-16.332428,-1.449877,-0.6202557,-0.38758,-0.6776467
1359,3,Re,-3.9381409,-10.667206,-20.02301,-16.323181,-1.449877,-0.6202557,-0.42697302,-0.6674291
1359,5,Re,-3.9380188,-10.666595,-20.037567,-16.324677,-1.449603,-0.6198445,-0.46462923,-0.66908145
1360,5,Rh,-3.049469,-8.894348,-19.348541,-15.245209,0.54487264,0.5741284,1.3177661,0.5237164
1360,3,Rh,-3.0500793,-8.895538,-19.358704,-15.240356,0.54350257,0.5733265,1.2914778,0.5290781
1360,4,Rh,-3.0500793,-8.895538,-19.353668,-15.260925,0.54350257,0.5733265,1.3045034,0.5063498
1361,5,Ru,-3.3859253,-9.343231,-19.456451,-15.52829,-0.21035111,0.27171338,1.0386205,0.2109155
1361,4,Ru,-3.3860168,-9.343353,-19.454987,-15.533752,-0.21055661,0.27163112,1.0424098,0.20487934
1361,3,Ru,-3.3859863,-9.343292,-19.460724,-15.526123,-0.21048811,0.27167225,1.0275683,0.21330974
1362,5,Ru,-3.6303864,-9.473221,-19.965073,-15.887711,-0.7590785,0.18413863,-0.277098,-0.18623978
1362,4,Ru,-3.6302643,-9.473022,-19.959152,-15.909378,-0.7588045,0.18427227,-0.26178288,-0.21018206
1362,3,Ru,-3.6302643,-9.473022,-19.972229,-15.893768,-0.7588045,0.18427227,-0.29561037,-0.1929335
1363,5,Ti,-3.6792908,-12.712341,-20.253998,-17.340576,-0.86885136,-1.9980749,-1.0244994,-1.7916373
1363,3,Ti,-3.6793213,-12.711578,-20.265839,-17.372803,-0.8689199,-1.997561,-1.0551296,-1.8272473
1363,4,Ti,-3.6792297,-12.712524,-20.280853,-17.34024,-0.8687144,-1.9981983,-1.09397,-1.7912664
1364,12,Ni,-2.9892426,-7.6838837,-19.853714,-15.388351,0.6800594,1.3896251,0.010968268,0.36554557
1364,12,Ni,-2.9892426,-7.6838837,-19.853714,-15.388351,0.6800594,1.3896251,0.010968268,0.36554557
1365,12,Ru,-3.4624329,-9.433319,-19.515594,-15.652283,-0.38208315,0.21102065,0.88562715,0.07390494
1365,12,Ru,-3.4624329,-9.433319,-19.515594,-15.652283,-0.38208315,0.21102065,0.88562715,0.07390494
1366,11,Rh,-3.129547,-9.053406,-19.41809,-15.406403,0.36512595,0.46697038,1.1378529,0.34559926
1366,11,Rh,-3.129547,-9.053406,-19.41809,-15.406403,0.36512595,0.46697038,1.1378529,0.34559926
1367,13,Ag,-2.3811493,-9.109299,-19.175713,-14.508987,2.0450106,0.429315,1.7648451,1.3372313
1367,13,Ag,-2.3811493,-9.109299,-19.175713,-14.508987,2.0450106,0.429315,1.7648451,1.3372313
1368,11,Au,-2.7345963,-8.498924,-19.493065,-14.449501,1.251649,0.84052765,0.9439075,1.402963
1368,11,Au,-2.7345963,-8.498924,-19.493065,-14.449501,1.251649,0.84052765,0.9439075,1.402963
1368,6,Au,-2.6345901,-8.456604,-19.46453,-14.415398,1.4761268,0.86903906,1.0177201,1.4406468
1369,12,Cu,-2.9663696,-9.669357,-19.624527,-15.358246,0.7314009,0.05200039,0.60383695,0.39881185
1369,12,Cu,-2.9663696,-9.669357,-19.624527,-15.358246,0.7314009,0.05200039,0.60383695,0.39881185
1370,11,Ir,-3.615631,-9.573303,-20.525787,-16.273712,-0.7259583,0.116712555,-1.7275738,-0.6127665
1370,11,Ir,-3.615631,-9.573303,-20.525787,-16.273712,-0.7259583,0.116712555,-1.7275738,-0.6127665
1371,11,Pd,-3.1642761,-8.65773,-19.846085,-14.940857,0.28717178,0.7335393,0.030704241,0.8600212
1371,11,Pd,-3.1642761,-8.65773,-19.846085,-14.940857,0.28717178,0.7335393,0.030704241,0.8600212
1372,12,Pt,-3.3786926,-8.513138,-20.106354,-15.361603,-0.19411637,0.8309519,-0.64256877,0.39510247
1372,12,Pt,-3.3786926,-8.513138,-20.106354,-15.361603,-0.19411637,0.8309519,-0.64256877,0.39510247
1373,11,Ir,-4.303833,-10.665787,-21.066093,-16.882431,-2.2707248,-0.6192997,-3.1252556,-1.2853929
1373,11,Ir,-4.303833,-10.665787,-21.066093,-16.882431,-2.2707248,-0.6192997,-3.1252556,-1.2853929
1374,11,Ru,-3.870407,-9.980118,-20.528816,-16.552124,-1.297839,-0.15736069,-1.7354089,-0.92040795
1374,11,Ru,-3.870407,-9.980118,-20.528816,-16.552124,-1.297839,-0.15736069,-1.7354089,-0.92040795
1375,11,Ti,-3.7489853,-12.634239,-20.16964,-17.211876,-1.0252906,-1.9454571,-0.8062787,-1.6494253
1375,11,Ti,-3.7489853,-12.634239,-20.16964,-17.211876,-1.0252906,-1.9454571,-0.8062787,-1.6494253
1375,6,Ag,-3.7540665,-9.165627,-19.060768,-14.540642,-1.036696,0.39136663,2.0621872,1.3022537
1376,11,Ta,-3.9878235,-12.843445,-20.43039,-17.601776,-1.5613967,-2.0864,-1.480795,-2.0802598
1376,11,Ta,-3.9878235,-12.843445,-20.43039,-17.601776,-1.5613967,-2.0864,-1.480795,-2.0802598
1377,11,Ti,-3.4878082,-12.149368,-19.86905,-16.801682,-0.43904176,-1.6187968,-0.02870104,-1.1961658
1377,11,Ti,-3.4878082,-12.149368,-19.86905,-16.801682,-0.43904176,-1.6187968,-0.02870104,-1.1961658
1377,12,Cu,-3.534378,-9.772217,-19.587173,-15.577316,-0.54357433,-0.017296627,0.70046425,0.15674187
1377,6,Cu,-3.5340881,-9.771774,-19.861923,-15.577637,-0.54292357,-0.016998509,-0.01026764,0.15638779
1378,6,V,-3.2004242,-9.690796,-19.649536,-16.643463,0.20603234,0.037557088,0.53914243,-1.0213366
1378,6,V,-3.2004242,-9.690796,-19.649536,-16.643463,0.20603234,0.037557088,0.53914243,-1.0213366
1379,6,Cr,-3.602005,-10.024231,-19.910309,-16.500671,-0.6953726,-0.18707997,-0.1354332,-0.86355346
1379,6,Cr,-3.602005,-10.024231,-19.910309,-16.500671,-0.6953726,-0.18707997,-0.1354332,-0.86355346
1379,7,Cu,-3.3360443,-9.579529,-19.761566,-15.435165,-0.09838619,0.11251835,0.24933937,0.31381673
1379,1,Cu,-3.336502,-9.580032,-19.858124,-15.4479065,-0.09941371,0.11217911,-0.00043912543,0.299738
1380,6,Fe,-3.3186035,-9.2131195,-19.95903,-15.999756,-0.05923786,0.35937035,-0.26146713,-0.31004834
1380,6,Fe,-3.3186035,-9.2131195,-19.95903,-15.999756,-0.05923786,0.35937035,-0.26146713,-0.31004834
1381,11,Hf,-3.9407806,-12.647385,-20.46489,-17.553497,-1.4558023,-1.9543133,-1.5700412,-2.0269125
1381,6,Ag,-3.6286469,-9.194206,-19.10707,-14.581863,-0.7551739,0.3721123,1.9424096,1.2567043
1381,11,Hf,-3.9407806,-12.647385,-20.46489,-17.553497,-1.4558023,-1.9543133,-1.5700412,-2.0269125
1382,6,Hf,-3.5931854,-12.182877,-20.067017,-17.0327,-0.6755758,-1.6413716,-0.5408101,-1.4514377
1382,1,Cu,-3.8078613,-9.907761,-19.98906,-15.744217,-1.1574461,-0.10861326,-0.33914793,-0.027681157
1383,6,Mn,-3.1520233,-9.664078,-19.55017,-16.043503,0.31467494,0.055557247,0.79618376,-0.35838816
1383,6,Mn,-3.1520233,-9.664078,-19.55017,-16.043503,0.31467494,0.055557247,0.79618376,-0.35838816
1383,1,Cu,-3.2495728,-9.58815,-19.69075,-15.364868,0.09571144,0.10671019,0.43252867,0.39149427
1384,11,Nb,-3.927002,-12.386772,-20.395142,-17.371956,-1.4248742,-1.7787372,-1.3896149,-1.8263115
1384,11,Nb,-3.927002,-12.386772,-20.395142,-17.371956,-1.4248742,-1.7787372,-1.3896149,-1.8263115
1385,6,Ni,-3.2282867,-8.694443,-19.90538,-15.779449,0.1434909,0.70880574,-0.12268375,-0.06661266
1385,6,Ni,-3.2282867,-8.694443,-19.90538,-15.779449,0.1434909,0.70880574,-0.12268375,-0.06661266
1386,6,Pd,-3.0996704,-8.816956,-19.46936,-14.842041,0.43218845,0.6262682,1.0052272,0.96921146
1386,6,Pd,-3.0996704,-8.816956,-19.46936,-14.842041,0.43218845,0.6262682,1.0052272,0.96921146
1387,6,Pt,-3.8246918,-8.817871,-20.27095,-15.558807,-1.1952245,0.6256514,-1.0683527,0.17719397
1387,6,Pt,-3.8246918,-8.817871,-20.27095,-15.558807,-1.1952245,0.6256514,-1.0683527,0.17719397
1388,11,Re,-4.0352707,-11.864929,-21.16198,-17.682404,-1.6678987,-1.4271686,-3.3732975,-2.169352
1388,11,Re,-4.0352707,-11.864929,-21.16198,-17.682404,-1.6678987,-1.4271686,-3.3732975,-2.169352
1389,6,Rh,-3.7131348,-9.801361,-20.055801,-16.048553,-0.94481903,-0.036931295,-0.5117982,-0.3639691
1389,6,Rh,-3.7131348,-9.801361,-20.055801,-16.048553,-0.94481903,-0.036931295,-0.5117982,-0.3639691
1390,11,Ru,-3.9078445,-10.002953,-20.629906,-16.626305,-1.3818727,-0.1727446,-1.9969106,-1.0023766
1390,11,Ru,-3.9078445,-10.002953,-20.629906,-16.626305,-1.3818727,-0.1727446,-1.9969106,-1.0023766
1391,6,Ru,-3.8875427,-9.5833435,-20.248657,-16.356949,-1.3363023,0.10994837,-1.0106841,-0.70474195
1391,6,Ru,-3.8875427,-9.5833435,-20.248657,-16.356949,-1.3363023,0.10994837,-1.0106841,-0.70474195
1392,11,Sc,-3.2411652,-12.094429,-19.99292,-16.780739,0.11458347,-1.581784,-0.34913433,-1.1730244
1392,11,Sc,-3.2411652,-12.094429,-19.99292,-16.780739,0.11458347,-1.581784,-0.34913433,-1.1730244
1392,12,Ag,-3.5305634,-9.284386,-19.009232,-14.6202545,-0.5350117,0.31135792,2.1955037,1.2142826
1392,6,Ag,-3.5328522,-9.283234,-19.144257,-14.6371765,-0.5401493,0.31213406,1.8462166,1.195584
1393,11,Ta,-3.9878235,-12.843445,-20.43039,-17.601776,-1.5613967,-2.0864,-1.480795,-2.0802598
1393,11,Ta,-3.9878235,-12.843445,-20.43039,-17.601776,-1.5613967,-2.0864,-1.480795,-2.0802598
1394,11,Ti,-3.733406,-12.613266,-20.11634,-17.134712,-0.9903208,-1.9313273,-0.66840315,-1.5641603
1394,11,Ti,-3.733406,-12.613266,-20.11634,-17.134712,-0.9903208,-1.9313273,-0.66840315,-1.5641603
1394,6,Ag,-3.6075745,-9.187218,-19.093468,-14.554085,-0.707874,0.37682053,1.9775989,1.2873993
1394,12,Ag,-3.9493027,-9.160561,-18.858856,-14.515961,-1.4749312,0.39477956,2.5844998,1.329526
1395,6,V,-3.2004242,-9.690796,-19.649536,-16.643463,0.20603234,0.037557088,0.53914243,-1.0213366
1395,6,V,-3.2004242,-9.690796,-19.649536,-16.643463,0.20603234,0.037557088,0.53914243,-1.0213366
1396,11,Zr,-3.7590637,-12.275955,-20.124023,-16.993095,-1.0479131,-1.7040792,-0.6882773,-1.4076756
1396,6,Ag,-3.6782532,-9.267509,-19.118439,-14.619057,-0.8665224,0.32272753,1.9130031,1.2156062
1396,11,Zr,-3.7590637,-12.275955,-20.124023,-16.993095,-1.0479131,-1.7040792,-0.6882773,-1.4076756
1397,11,Ni,-3.0107422,-7.5763397,-19.845642,-15.34848,0.6318004,1.462078,0.03184893,0.40960273
1397,7,Ni,-3.0176392,-7.539795,-19.841095,-15.335678,0.6163192,1.4866985,0.043611567,0.4237489
1397,12,Ni,-3.0168457,-7.540161,-19.843567,-15.338837,0.6181002,1.4864517,0.037217114,0.42025873
1397,11,Ni,-3.0107422,-7.5763397,-19.845642,-15.34848,0.6318004,1.462078,0.03184893,0.40960273
1398,12,Ru,-3.3818054,-9.334808,-19.466888,-15.522766,-0.20110346,0.2773879,1.0116216,0.2170191
1398,10,Ru,-3.4306946,-9.390869,-19.495941,-15.601959,-0.3108421,0.23961942,0.93646705,0.12951173
1398,11,Ru,-3.359253,-9.307373,-19.44458,-15.485718,-0.15048121,0.2958712,1.0693296,0.25795704
1398,10,Ru,-3.4306946,-9.390869,-19.495941,-15.601959,-0.3108421,0.23961942,0.93646705,0.12951173
1399,10,Rh,-3.098404,-8.98674,-19.392838,-15.354782,0.43503124,0.5118834,1.203179,0.40263924
1399,12,Rh,-3.0358124,-8.869583,-19.35881,-15.22316,0.57552683,0.5908127,1.2912015,0.5480802
1399,11,Rh,-3.0217438,-8.838211,-19.323135,-15.182114,0.6071058,0.61194825,1.3834869,0.59343565
1399,10,Rh,-3.098404,-8.98674,-19.392838,-15.354782,0.43503124,0.5118834,1.203179,0.40263924
1400,7,Ag,-2.3810425,-9.110672,-19.18026,-14.507172,2.0452504,0.4283898,1.7530825,1.3392378
1400,11,Ag,-2.3758545,-9.123566,-19.173164,-14.513947,2.0568955,0.41970325,1.7714369,1.3317516
1400,11,Ag,-2.3758545,-9.123566,-19.173164,-14.513947,2.0568955,0.41970325,1.7714369,1.3317516
1401,7,Au,-2.684906,-8.486168,-19.501,-14.458969,1.3631858,0.8491217,0.9233821,1.3925009
1401,11,Au,-2.803276,-8.512764,-19.512413,-14.474503,1.0974874,0.83120376,0.89385706,1.3753366
1401,11,Au,-2.803276,-8.512764,-19.512413,-14.474503,1.0974874,0.83120376,0.89385706,1.3753366
1402,11,Cu,-2.9488068,-9.658249,-19.674957,-15.37175,0.77082324,0.05948418,0.47338215,0.38389006
1402,12,Cu,-2.9510803,-9.653717,-19.65599,-15.359222,0.7657199,0.06253732,0.5224458,0.39773276
1402,7,Cu,-2.9417572,-9.651901,-19.678543,-15.365997,0.78664696,0.06376063,0.46410623,0.39024657
1402,11,Cu,-2.9488068,-9.658249,-19.674957,-15.37175,0.77082324,0.05948418,0.47338215,0.38389006
1403,11,Ir,-3.5880737,-9.513519,-20.507751,-16.2164,-0.66410184,0.15698934,-1.6809179,-0.54943746
